name,type,genre,episodes,popularity,averageScore,rating,animeYear
Youjuu Toshi,MOVIE,"Action,Adventure,Drama,Ecchi,Horror,Supernatural",1,8994,60,60,1987
Tenamonya Voyagers,OVA,"Adventure,Comedy,Ecchi,Mecha,Sci-Fi",4,1399,60,62,2000
Koutetsu Tenshi Kurumi: DVD Single Episodes,OVA,"Comedy,Romance,Sci-Fi",4,907,60,62,2000
Gyakuten Sekai no Denchi Shoujo,TV,"Action,Comedy,Mecha,Sci-Fi",12,5086,60,60,2022
Toutotsu ni Egypt Shin,ONA,"Comedy,Fantasy",10,1845,60,61,2021
Ze Tian Ji 5,ONA,"Action,Adventure,Fantasy",12,309,60,72,2020
Tsukiuta. THE ANIMATION 2,TV,Music,13,1631,60,63,2021
Red,MUSIC,,1,847,60,63,2016
Bakuman. 2nd Season Special,SPECIAL,,1,2044,60,61,2012
Kyonyuu JK ga Ojisan Chinpo to Jupojupo Iyarashii Sex Shitemasu.,OVA,Hentai,2,1147,60,62,2018
Gyakuten Saiban 6 Prologue,ONA,Mystery,1,1414,60,62,2016
Yareruko! Densha Ecchi,OVA,Hentai,2,1389,60,62,2016
Pinkerton,OVA,Hentai,3,1349,60,62,2017
B-PROJECT: Kodou*Ambitious,TV,"Drama,Music",12,7579,60,60,2016
MARGINAL#4: KISS kara Tsukuru Big Bang,TV,"Comedy,Music,Slice of Life",12,2563,60,61,2017
Active Raid: Kidou Kyoushuushitsu Dai Hakkei 2,TV,"Mecha,Sci-Fi",12,3712,60,60,2016
Bakuon!! OVA,OVA,"Slice of Life,Sports",2,2203,60,61,2017
Robot Girls Z Plus,ONA,Comedy,6,1845,60,61,2015
Youkai Watch: Enma Daiou to Itsutsu no Monogatari da Nyan!,MOVIE,Fantasy,1,540,60,65,2016
Hi☆sCoool! SeHa Girl,TV_SHORT,Comedy,13,2844,60,61,2015
Absolute Duo,TV,"Action,Ecchi,Romance,Supernatural",12,74433,60,60,2015
Nobunaga the Fool,TV,"Mecha,Sci-Fi",24,13649,60,60,2014
Galilei Donna,TV,"Action,Drama,Fantasy,Mystery,Sci-Fi",11,10161,60,60,2014
No Zo Ki A Na,OVA,"Comedy,Drama,Ecchi,Romance",1,9527,60,60,2013
Next A-Class,ONA,"Action,Sci-Fi",1,1783,60,61,2012
Aku no Onna Kanbu: Full Moon Night,OVA,"Hentai,Supernatural",1,1671,60,61,2013
Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,MUSIC,,1,1021,60,62,2012
Nagareboshi Lens,OVA,Romance,1,3348,60,60,2012
Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,OVA,Hentai,2,1305,60,62,2012
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,SPECIAL,"Comedy,Mecha,Sci-Fi",1,1160,60,63,2005
Panty & Stocking in Sanitarybox,SPECIAL,"Action,Comedy,Ecchi,Supernatural",1,6981,60,60,2011
Aoki Ryuusei SPT Layzner OVA,OVA,"Action,Mecha,Sci-Fi",3,594,60,65,1986
Onegai My Melody Sukkiri♪,TV_SHORT,"Comedy,Fantasy",52,619,60,67,2008
Chiisana Pengin: Lolo no Bouken,OVA,"Adventure,Drama,Fantasy,Slice of Life",3,483,60,64,1986
Cleavage,OVA,Hentai,2,1639,60,61,2006
Kemeko DX,TV,"Comedy,Ecchi,Romance,Sci-Fi",12,5004,60,60,2009
Night Wizard,TV,"Adventure,Fantasy",13,3742,60,61,2008
Dragonaut: The Resonance,TV,"Action,Drama,Fantasy,Mecha,Romance,Sci-Fi",25,8029,60,60,2008
Juusenki L-Gaim,TV,"Adventure,Drama,Mecha,Sci-Fi",54,1820,60,63,1985
Bakugan Battle Brawlers,TV,"Action,Fantasy",52,16614,60,60,2008
Amaenaide yo!! Katsu!! Special,SPECIAL,"Comedy,Ecchi,Romance,Supernatural",1,1630,60,61,2006
Girls Bravo: Second Season,TV,"Comedy,Ecchi,Romance",13,8978,60,60,2005
Bokusatsu Tenshi Dokuro-chan,OVA,"Comedy,Ecchi,Supernatural",4,24397,60,60,2005
Last Of Me,MUSIC,"Action,Fantasy",1,178,60,74,2020
End Like This,MUSIC,"Action,Fantasy",1,195,60,73,2021
Shitsu Sou Word,MUSIC,,1,249,60,70,2018
Anime Kapibara-san,TV_SHORT,"Adventure,Slice of Life",24,1054,60,62,2021
Kakushigoto PV,ONA,"Comedy,Slice of Life",1,2227,60,61,2016
Full Metal Panic!: Boy Meets Girl,MOVIE,"Action,Comedy,Mecha,Sci-Fi",1,1288,60,66,2017
2.43: Seiin Koukou Danshi Volley-bu,TV,"Drama,Slice of Life,Sports",12,35807,60,60,2021
WAVE!! Surfing Yappe!!,MOVIE,"Slice of Life,Sports",3,13612,60,60,2020
Shiyan Pin Jiating,TV,"Sci-Fi,Slice of Life,Supernatural",12,9663,60,60,2018
Monster Strike: Mermaid Rhapsody,ONA,"Action,Fantasy",1,657,60,64,2016
Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,OVA,Hentai,1,985,60,63,2015
Kichiku: Haha Shimai Choukyou Nikki,OVA,Hentai,3,877,60,63,2014
Kon ga Oshiete Moshi Agemasu! Maru Wakari TOKYO RAVENS,SPECIAL,Supernatural,3,1809,60,62,2014
Robot Girls Z Specials,SPECIAL,Comedy,3,852,60,63,2014
Onee-chan ga Kita,TV_SHORT,"Comedy,Romance",12,19373,60,60,2014
Macross FB7: Ginga Rukon - Ore no Uta wo Kike!,MOVIE,"Action,Mecha,Music,Romance,Sci-Fi",1,1264,60,62,2012
Vividred Operation,TV,"Action,Ecchi,Sci-Fi",12,11997,60,60,2013
Uhou Renka,OVA,Hentai,2,1675,60,62,2012
Anime Tenchou x Touhou Project,SPECIAL,Fantasy,1,2530,60,63,2010
Itsuka Tenma no Kuro Usagi,TV,"Comedy,Ecchi,Romance,Supernatural",12,16978,60,60,2011
Queen's Blade: Utsukushiki Toushi-tachi,OVA,"Action,Adventure,Ecchi,Fantasy",6,3481,60,61,2011
Ookiku Furikabutte: Natsu no Scorebook,OVA,"Comedy,Sports",2,725,60,66,2010
Issho ni H Shiyo,OVA,"Hentai,Romance",6,1451,60,62,2011
Kangoku Senkan,OVA,Hentai,4,1247,60,62,2010
Paaman,TV,Comedy,54,772,60,63,1968
Pikachu no Fuyuyasumi,OVA,"Adventure,Comedy,Fantasy",2,2718,60,60,1999
Pikachu no Dokidoki Kakurenbo,SPECIAL,Adventure,1,2745,60,60,2001
Mahou Shoujo Tai Arusu the Adventure,OVA,"Adventure,Comedy,Fantasy",6,984,60,63,2007
Honoo no Alpen Rose: Judy & Randy,TV,"Drama,Romance",20,912,60,65,1986
Mrs. Junkie,OVA,Hentai,2,895,60,62,2007
Bible Black Only Version,OVA,Hentai,2,2133,60,61,2006
NIGHT HEAD GENESIS,TV,"Drama,Horror,Mystery,Psychological,Supernatural",24,3772,60,61,2007
Sakura Taisen: Ouka Kenran,OVA,"Adventure,Drama,Mecha,Romance,Sci-Fi",4,1507,60,62,1998
RAY THE ANIMATION,TV,"Drama,Romance,Sci-Fi",13,2159,60,62,2006
Candy Candy (Movie),MOVIE,"Drama,Slice of Life",1,587,60,65,1992
Mezzo,TV,"Action,Adventure,Comedy,Mystery,Sci-Fi",13,2949,60,61,2004
Brand new Pastel Road!,MUSIC,Fantasy,1,223,60,70,2022
Mahoutsukai Reimeiki,TV,"Action,Adventure,Comedy,Ecchi,Fantasy",12,20690,60,60,2022
Crayon Shin-chan: Gekitotsu! Rakugaki Kingdom to Hobo Yonin no Yuusha,MOVIE,"Comedy,Fantasy",1,445,60,68,2020
Nanatsu-iro REALiZE,MUSIC,,1,494,60,64,2018
Yuuki no Baton,MUSIC,Mahou Shoujo,1,744,60,63,2016
Last Period: Owarinaki Rasen no Monogatari,TV,"Action,Adventure,Comedy,Fantasy",12,9130,60,60,2018
Just Awake,MUSIC,"Action,Sci-Fi",1,856,60,62,2012
Masou Gakuen HxH Specials,SPECIAL,"Action,Ecchi",6,6292,60,60,2017
Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,TV,"Adventure,Sci-Fi",12,3638,60,60,2016
Shinkyoku no Grimoire THE ANIMATION,OVA,Hentai,2,1043,60,62,2015
Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,OVA,"Comedy,Slice of Life",1,2840,60,61,2016
Toki wa Meguru: Tokyo Station,ONA,Slice of Life,1,1160,60,61,2014
Oni Chichi 2: harvest,OVA,Hentai,1,2303,60,61,2015
Yozakura Quartet: Yoza-Quar!,SPECIAL,Ecchi,6,2408,60,62,2014
Shoujo x Shoujo x Shoujo THE ANIMATION,OVA,Hentai,2,1110,60,62,2012
Mashiroiro Symphony: The Color of Lovers Picture Drama,SPECIAL,"Drama,Romance",2,1776,60,61,2012
Ryuugajou Nanana no Maizoukin PV,SPECIAL,"Comedy,Supernatural",1,3117,60,61,2012
Shin Hikari Shinwa: Palutena no Kagami,ONA,"Adventure,Comedy,Fantasy",3,1264,60,61,2012
Sacred Seven: Shirogane no Tsubasa,MOVIE,"Action,Sci-Fi",1,1137,60,63,2012
SKET Dance: Demystifying Special,SPECIAL,,1,891,60,64,2011
Freezing Specials,SPECIAL,"Action,Comedy,Ecchi",6,5813,60,60,2011
Yuu☆Yuu☆Hakusho Picture Drama,SPECIAL,"Action,Comedy",1,2304,60,61,2009
Cafe Junkie,OVA,Hentai,2,1916,60,61,2009
Love Selection: THE ANIMATION,OVA,Hentai,2,1013,60,62,2008
Kyoro-chan,TV,"Adventure,Comedy,Fantasy",91,429,60,67,2000
Glass no Kamen: Sen no Kamen wo Motsu Shoujo,OVA,Drama,3,534,60,66,1999
Mitsubachi Maya no Bouken,TV,"Adventure,Comedy",52,1824,60,61,1976
Sengoku Majin Goushougun: Toki no Etranger,MOVIE,"Action,Sci-Fi",1,900,60,63,1985
TRAVA: FIST PLANET,OVA,"Action,Comedy,Mecha,Sci-Fi",4,3806,60,60,2002
Di Gi Charat: Christmas Special,SPECIAL,Comedy,1,854,60,62,2001
Parasite Dolls,OVA,"Action,Mecha,Sci-Fi",3,3479,60,61,2003
Stratos 4,TV,"Comedy,Sci-Fi",13,1708,60,62,2003
Seikai no Senki Tokubetsu-hen,SPECIAL,"Action,Romance,Sci-Fi",1,483,60,66,2001
Gate Keepers 21,OVA,"Action,Drama,Sci-Fi",6,1299,60,62,2003
Tsubame,MUSIC,,1,159,60,74,2022
Arifureta Itsuka,MUSIC,Fantasy,1,431,60,66,2021
Super Secret,ONA,"Comedy,Drama,Romance,Supernatural",22,539,60,72,2021
Mako-chan Kaihatsu Nikki,OVA,Hentai,2,1361,60,61,2021
Assault Lily: FRUITS,ONA,"Comedy,Slice of Life",13,1395,60,63,2022
Onegai! Cinderella,MUSIC,,1,387,60,68,2013
Zetsubou Funsai Shoujo ∞ Amida,MUSIC,Action,1,523,60,64,2020
Mou Ichido Luminous,MUSIC,,1,399,60,66,2018
Airy Me,MUSIC,"Drama,Fantasy,Horror,Sci-Fi",1,1261,60,61,2013
Elf no Oshiego to Sensei,OVA,"Hentai,Romance",2,1125,60,62,2019
"Nee, ...Shiyo♥",OVA,"Hentai,Romance",2,1809,60,61,2018
Itou Junji: Collection,TV,"Drama,Horror,Mystery,Psychological,Supernatural",12,29651,60,60,2018
"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",OVA,"Slice of Life,Sports",1,1033,60,62,2017
Yaoguai Mingdan,ONA,"Action,Comedy,Ecchi,Fantasy,Romance",18,3734,60,61,2015
Action Heroine Cheer Fruits,TV,"Comedy,Slice of Life",12,3634,60,60,2017
Digimon Universe: Appli Monsters,TV,"Action,Adventure,Fantasy",52,2769,60,61,2017
Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,OVA,"Hentai,Romance",2,1189,60,62,2016
Demon Busters: Ecchi na Ecchi na Demon Taiji THE ANIMATION,OVA,"Hentai,Supernatural",1,1276,60,62,2015
Oshaburi Announcer,OVA,"Hentai,Romance",1,815,60,62,2014
Hyakka Ryouran: Samurai After - Mousou Shinkon Nikki,SPECIAL,Ecchi,2,1683,60,61,2015
Cyborg 009 vs Devilman,OVA,"Action,Sci-Fi,Supernatural",3,3029,60,60,2015
Shoujo Kyouiku,OVA,Hentai,2,2045,60,61,2015
Sword Art Offline II,SPECIAL,Comedy,9,9619,60,60,2015
Zeonic Toyota Special Movie,ONA,,2,1038,60,62,2014
Zetsumetsu Kigu Shoujo: Amazing Twins,OVA,Slice of Life,2,2676,60,60,2014
Ore no Imouto ga Konna ni Kawaii Wake ga Nai. (ONA),ONA,"Comedy,Romance,Slice of Life",3,26795,60,60,2013
Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,OVA,Hentai,2,995,60,62,2013
Utakata Hanabi,MUSIC,,1,737,60,62,2010
Dwaejiui Wang,MOVIE,"Drama,Psychological,Thriller",1,1778,60,61,2011
Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,OVA,"Drama,Ecchi,Fantasy,Romance",1,2219,60,61,2011
Anemone,OVA,"Drama,Supernatural",1,874,60,62,2011
Shocking Pink,OVA,Hentai,2,1278,60,62,2011
Pika Pika Hoshizora Camp,SPECIAL,Adventure,1,3005,60,60,2002
Universe,MUSIC,Fantasy,1,555,60,63,2006
Jjajang Sonyeo Ppukka,ONA,"Comedy,Romance",46,1681,60,61,2002
Meiken Jolie,TV,Adventure,52,670,60,64,1982
Mister Ajikko,TV,"Comedy,Drama",99,889,60,66,1988
Andersen Douwa Ningyo Hime,MOVIE,"Fantasy,Romance",1,1016,60,62,1975
Anime 80-nichikan Sekai Isshuu,TV,"Adventure,Romance",26,747,60,63,1988
Milk Junkie: Shimai Hen,OVA,Hentai,4,1196,60,62,2006
Hand Maid May: Akiramemasen,SPECIAL,"Comedy,Ecchi,Romance,Sci-Fi",1,1016,60,61,2001
Kidou Senshi Gundam MS IGLOO: Ichinen Sensou Hiwa,OVA,"Mecha,Sci-Fi",3,3005,60,60,2004
Cutey Honey F,TV,"Action,Adventure,Comedy,Mahou Shoujo,Romance,Sci-Fi",39,1958,60,62,1998
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",SPECIAL,"Romance,Sports",1,790,60,63,1999
Kakurenbo,MOVIE,"Horror,Psychological,Supernatural",1,5403,60,60,2004
Joshikousei,TV,"Comedy,Drama,Ecchi",12,4937,60,60,2006
Hanaukyou Maid-tai,TV_SHORT,"Comedy,Ecchi,Romance",12,3674,60,60,2001
Gunparade March: Arata Naru Kougunka,TV,"Drama,Mecha,Romance,Sci-Fi,Slice of Life",12,2073,60,61,2003
Mister Jewel Box,MUSIC,Drama,1,125,59,75,2020
Megazone 23 PART II Himitsu Kudasai,OVA,"Action,Mecha,Mystery,Romance,Sci-Fi",1,580,59,63,1986
Go Just Go!,MUSIC,Slice of Life,1,291,59,70,2020
Yakou,MUSIC,,1,300,59,67,2020
Daylight,MUSIC,,1,178,59,74,2020
Hajimari no Sokudo,MUSIC,,1,795,59,62,2016
RobiHachi,TV,"Adventure,Comedy,Mecha,Sci-Fi",12,8433,59,60,2019
Gundam: G no Reconguista I - Ike! Core Fighter,MOVIE,"Action,Mecha,Sci-Fi",1,905,59,64,2019
Crystal Clear,MUSIC,Sci-Fi,1,549,59,62,2017
ClassicaLoid 2,TV,"Comedy,Music",25,1454,59,62,2018
Tensei Kendo no Harem Colosseo,OVA,"Hentai,Romance",4,1571,59,61,2018
Kimi no Mana wa Rina Witch,OVA,Hentai,1,1116,59,62,2016
Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,SPECIAL,"Action,Mecha,Sci-Fi",1,1112,59,62,2016
Bikyaku Seido Kaichou Ai,OVA,Hentai,1,832,59,62,2014
Sword Art Offline: Extra Edition,SPECIAL,Comedy,1,10859,59,60,2014
NORN9: Norn + Nonet,TV,"Drama,Romance,Sci-Fi",12,13231,59,60,2016
Seikoku no Dragonar,TV,"Comedy,Ecchi,Fantasy",12,29674,59,60,2014
Sayonara Zetsubou Sensei Special Omake,SPECIAL,Comedy,1,1561,59,61,2012
My Imouto: Koakuma na A Cup,OVA,Hentai,2,1748,59,61,2012
Ranma 1/2: DoCo Music Video,OVA,"Comedy,Music,Slice of Life",1,640,59,64,1995
Tennis no Ouji-sama OVA: Zenkoku Taikai-hen Final Chibi Character Flash Animation,SPECIAL,Comedy,3,687,59,63,2009
Alps no Shoujo Heidi: Heidi to Clara-hen,MOVIE,"Drama,Slice of Life",1,446,59,64,1996
Coppelion,TV,"Action,Sci-Fi",13,19832,59,60,2014
D.C. I&II P.S.P. RE-ANIMATED,OVA,"Drama,Romance",1,1135,59,62,2010
Tales of Symphonia The Animation: Kaettekita Kratos-sensei no Private Lesson,SPECIAL,"Action,Comedy,Fantasy",1,884,59,62,2008
Mai-HiME: Kuro no Mai/Saigo no Bansan,SPECIAL,Comedy,1,1035,59,62,2010
Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,OVA,"Adventure,Comedy",1,2540,59,60,2003
Blue Dragon: Tenkai no Shichi Ryuu,TV,"Adventure,Comedy,Fantasy,Supernatural",51,2427,59,60,2009
Shimaizuma: Shimaizuma 3 The Animation,OVA,Hentai,2,734,59,63,2007
Terra e...,MOVIE,"Action,Drama,Sci-Fi",1,2697,59,61,1980
Ane to Boin,OVA,Hentai,2,1347,59,61,2006
Ai Tenshi Densetsu Wedding Peach DX,OVA,"Adventure,Comedy,Mahou Shoujo,Romance",4,803,59,63,1997
Gift: Eternal Rainbow,TV,"Comedy,Drama,Romance",12,3511,59,60,2007
Silent Mobius,TV,"Action,Comedy,Drama,Fantasy,Horror",26,2148,59,61,1998
Yuki no Joou,TV,"Adventure,Drama,Fantasy",36,907,59,66,2006
Kore ga Watashi no Goshujin-sama,TV,"Comedy,Ecchi,Slice of Life",12,9326,59,60,2005
BURN-UP EXCESS,TV,"Action,Adventure,Comedy,Ecchi,Sci-Fi",13,1560,59,61,1998
Haiiro no Saga,MUSIC,,1,307,59,67,2020
Dokyuu Hentai HxEros OVA,OVA,"Action,Comedy,Ecchi,Romance,Supernatural",2,3829,59,60,2021
Zhen Hun Jie 2 Chongzhi Ban,ONA,"Action,Adventure,Drama,Supernatural",10,776,59,73,2021
Koi no Koi ni Yoru Koi no Tame no Koi,MUSIC,,1,324,59,71,2019
Ashita Sekai ga Owaru toshitemo,MOVIE,"Drama,Romance,Sci-Fi",1,6664,59,60,2019
Ryoutei no Aji,SPECIAL,Slice of Life,,485,59,66,2014
Hu Li Zhi Sheng,TV_SHORT,"Drama,Music",12,3841,59,60,2019
Akane Sasu Shoujo,TV,"Action,Adventure,Mahou Shoujo,Sci-Fi",12,9294,59,60,2019
Aru Hi Inu no Kuni kara Tegami ga Kite,OVA,Drama,1,648,59,62,2015
Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort Shima,OVA,Hentai,2,875,59,63,2017
Future Card Buddyfight Battsu,TV,"Action,Sci-Fi",52,807,59,63,2018
Ore no Imouto ga Konna ni Kawaii Wake ga Nai. Gal Game Animation,SPECIAL,"Comedy,Romance",1,1806,59,61,2014
Recorder to Randoseru Mi☆ Special,SPECIAL,Comedy,1,1479,59,61,2013
Kanojo ga Flag wo Oraretara,TV,"Comedy,Romance",13,29214,59,59,2014
Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,Mystery,2,484,59,67,2013
Fantastic Children Special,SPECIAL,Slice of Life,1,455,59,66,2005
Yuru Yuri: Doushite☆Tomaranai☆Tokimeki☆Doki Doki☆Paradox☆Eternal,SPECIAL,Comedy,1,5896,59,60,2011
Dae Jang Geum: Jang Geum's Dream 2,TV,"Adventure,Comedy",26,288,59,69,2007
Onigamiden,MOVIE,"Action,Supernatural",1,2387,59,61,2011
Mini Sengoku BASARA: Chousokabe-kun to Mouri-kun,SPECIAL,Comedy,7,744,59,62,2010
Umi Monogatari: Anata ga Ite Kureta Koto Special,SPECIAL,"Comedy,Fantasy,Mahou Shoujo,Romance,Supernatural",1,843,59,63,2010
Kanokon: Manatsu no Dai Shanikusai,OVA,"Ecchi,Romance,Slice of Life",2,6669,59,60,2009
Idol Densetsu Eriko,TV,Music,51,1249,59,64,1990
Ikkitousen: Dragon Destiny Specials,SPECIAL,Ecchi,6,2637,59,60,2007
Chiisana Viking Vickie,TV,"Adventure,Comedy",78,783,59,62,1975
Kidou Senshi Gundam 0083: Zeon no Zankou,MOVIE,"Action,Adventure,Mecha,Sci-Fi",1,1558,59,61,1992
Touch: Sebangou no Nai Ace,MOVIE,"Drama,Romance,Sports",1,579,59,64,1986
Grander Musashi,TV,"Adventure,Sports",25,812,59,63,1997
Bible Black: New Testament,OVA,Hentai,6,2865,59,60,2006
Ys: Tenkuu no Shinden - Adol Christine no Bouken,OVA,"Adventure,Drama,Fantasy",4,969,59,62,1993
Haru wo Daiteita,OVA,"Drama,Romance",2,2435,59,60,2005
Uchuu Senkan Yamato (Movie),MOVIE,"Drama,Sci-Fi",1,1356,59,62,1977
Kogepan,TV_SHORT,Comedy,10,989,59,61,2001
A Ripple in Time,ONA,"Adventure,Fantasy",1,1059,59,62,2022
COLOURS,ONA,Slice of Life,1,391,59,67,2021
Succubus Appli: Gakuen Saimin,OVA,Hentai,,1005,59,63,2021
Seven Knights Revolution: Eiyuu no Keishousha,TV,"Action,Fantasy",12,9875,59,60,2021
Bai Yao Pu 2,ONA,"Fantasy,Mystery,Supernatural",12,458,59,72,2021
Shikiyoku INFINITE,OVA,Hentai,2,1615,59,61,2020
Phantasy Star Online 2: Episode Oracle,TV,"Action,Sci-Fi",25,4899,59,60,2020
Saibi,MOVIE,"Drama,Psychological,Thriller",1,1116,59,63,2013
Gravity Daze The Animation: Ouverture,OVA,"Action,Fantasy,Sci-Fi",1,1445,59,61,2017
BORUTO: NARUTO NEXT GENERATIONS,TV,"Action,Adventure",,142423,59,59,2017
Yakata: Kannou Kitan,OVA,Hentai,2,1086,59,62,2015
"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",OVA,"Action,Drama,Fantasy",1,4211,59,60,2016
Yodaka no Hoshi,MOVIE,,1,726,59,62,2012
Sekkou Boys,TV_SHORT,"Comedy,Music",12,11193,59,59,2016
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",OVA,"Comedy,Ecchi,Romance,Supernatural",1,5411,59,60,2014
Hidamari Sketch Chou Hidamatsuri Special,SPECIAL,"Comedy,Slice of Life",1,1076,59,62,2008
Starship Troopers: Invasion,MOVIE,"Action,Sci-Fi",1,959,59,61,2012
Nisoku Hokou,MUSIC,,1,655,59,62,2010
009 Re:Cyborg,MOVIE,"Action,Adventure,Mecha,Sci-Fi",1,3376,59,60,2012
Prince of Tennis: New Year's Special,SPECIAL,"Action,Comedy,Sports",1,883,59,62,2003
Gegege no Kitarou (1968),TV,"Adventure,Comedy,Fantasy,Horror,Supernatural",65,973,59,64,1969
Uchuu Kazoku Carlvinson,OVA,"Comedy,Sci-Fi",1,868,59,62,1989
Naisho no Tsubomi,OVA,"Romance,Slice of Life,Supernatural",3,1162,59,61,2008
Getter Robo,TV,"Action,Mecha,Sci-Fi",51,2071,59,62,1975
Kiddy Grade: Reimei-hen,MOVIE,"Action,Mecha,Sci-Fi",1,749,59,64,2007
Spirit of Wonder: China-san no Yuuutsu,OVA,"Comedy,Fantasy,Romance,Sci-Fi",1,1421,59,61,1992
Choujuu Kishin Dancougar,TV,"Action,Mecha,Sci-Fi",38,1394,59,63,1986
Full Moon wo Sagashite: Kawaii Kawaii Daibouken,SPECIAL,"Comedy,Fantasy,Mahou Shoujo,Music,Supernatural",1,1220,59,61,2002
Di Gi Charat: Summer Special 2000,SPECIAL,Comedy,4,951,59,61,2000
UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,OVA,"Comedy,Romance,Sci-Fi",2,863,59,62,2006
DNA² OVA,OVA,"Comedy,Drama,Sci-Fi",3,1846,59,60,1995
High School! Kimengumi,TV,"Comedy,Romance",86,812,59,65,1986
Nurse Angel Ririka SOS,TV,"Drama,Fantasy,Mahou Shoujo",35,1039,59,65,1996
Kamui no Ken,MOVIE,"Adventure,Drama,Fantasy",1,1670,59,61,1985
Phantom: THE ANIMATION,OVA,"Action,Drama,Thriller",3,2140,59,61,2004
Kyoukai Senki,TV,"Fantasy,Mecha,Sci-Fi",13,6386,59,60,2022
Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,"Adventure,Comedy,Fantasy,Romance",12,25900,59,59,2022
Yi Ren Zhi Xia 4,ONA,"Action,Drama,Mystery,Psychological,Supernatural",12,2312,59,68,2022
Kumo to Yuurei ,MUSIC,Slice of Life,1,191,59,72,2018
Hitogata,MUSIC,,1,300,59,66,2019
SLoWMoTIoN,MUSIC,,1,206,59,73,2014
Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,OVA,"Action,Sci-Fi",8,1333,59,72,2022
Precure Miracle Universe,MOVIE,"Action,Fantasy,Mahou Shoujo",1,1017,59,62,2019
Kimagure Mercy,MUSIC,,1,425,59,64,2016
Leopard Eyes,MUSIC,,1,677,59,62,2016
Uchuu Senkan Tiramisu Specials,SPECIAL,"Comedy,Mecha,Sci-Fi,Slice of Life",3,970,59,61,2018
Shuwarin☆Drea~min,MUSIC,,1,929,59,62,2017
Joshi Ochi!: 2-kai kara Onna no Ko ga... Futte kita!?,TV_SHORT,"Comedy,Ecchi,Hentai",9,7627,59,59,2018
pet,TV,"Drama,Psychological,Supernatural",13,23535,59,59,2020
Wakaokami wa Shougakusei!,TV_SHORT,"Slice of Life,Supernatural",24,2040,59,61,2018
Hungry Days: Aoharu ka yo.,SPECIAL,"Romance,Slice of Life",11,1781,59,61,2019
Nil Admirari no Tenbin,TV,"Romance,Supernatural",12,7108,59,60,2018
KAGEWANI: Shou,TV_SHORT,"Horror,Mystery,Supernatural,Thriller",13,3168,59,60,2016
12-sai.: Chiccha na Mune no Tokimeki,TV,Romance,12,5471,59,60,2016
Renai Fuyou Gakuha: The Animation,OVA,Hentai,1,932,59,62,2014
Yabai! Fukushuu Yami Site,OVA,Hentai,2,1379,59,61,2014
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,OVA,"Horror,Mystery,Supernatural",4,55961,59,59,2013
Onegai☆Teacher: Reminiscence,OVA,"Comedy,Drama,Romance,Sci-Fi",1,908,59,62,2003
Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,ONA,"Comedy,Romance",10,2592,59,61,2009
Alps no Shoujo Heidi: Alm no Yama-hen,MOVIE,"Drama,Slice of Life",1,418,59,64,1996
DISCIPLINE Rei,OVA,Hentai,2,1567,59,61,2010
K-ON!: Ura-On!,SPECIAL,Comedy,7,10894,59,59,2010
Shin Chou Kyou Ryo: Condor Hero III,TV,"Action,Adventure,Drama,Romance",26,397,59,68,2008
Kidou Senshi Gundam MS IGLOO 2: Juuryoku Sensen,OVA,"Mecha,Sci-Fi",3,2297,59,60,2009
Muka Muka Paradise,TV,"Adventure,Comedy",51,418,59,65,1994
Kiddy Grade: Hanran-hen,MOVIE,"Action,Mecha,Sci-Fi",1,763,59,64,2007
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,MOVIE,"Action,Drama,Sci-Fi",1,3262,59,60,1993
Sukeban Deka,OVA,"Action,Adventure,Drama,Mystery",2,1863,59,61,1991
The☆Doraemons: Kaitou Dorapin Nazo no Chousenjou!,MOVIE,Fantasy,1,378,59,65,1997
Miyuki,TV,Romance,37,1055,59,64,1984
Strike Witches OVA,OVA,"Action,Ecchi,Sci-Fi",1,4410,59,60,2007
Karakuri no Kimi,OVA,"Action,Comedy,Fantasy,Horror,Supernatural",1,1480,59,61,2000
